match_id,half,team_slot,eID,gameclock,timestamp,at_x,at_y,passer_slot,recipient_slot,pID,recipient,event_id,orientation,ev_x,ev_y,ball_to_passer,sync_frame,naive_frame,dist_before,dist_after,kick_proxy,proxy_peak_speed,proxy_ball_passer_m,proxy_offset_frames,proxy_offset_s
J03WMX,firstHalf,Home,Play_Pass,397.664,2023-05-27 15:36:49.894000+02:00,65.63,42.12,14,0,DFL-OBJ-J01BGM,DFL-OBJ-0027AX,,shift only,13.129999999999995,8.119999999999997,0.6324555320336757,9931,9941,8.132170681927422,1.0101980003939774,9929.0,16.78639793395996,0.9938839077949524,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,415.016,2023-05-27 15:37:07.246000+02:00,83.26,28.28,7,12,DFL-OBJ-0027B6,DFL-OBJ-002G4A,,shift only,30.760000000000005,-5.719999999999999,0.5420332093147057,10374,10375,1.6985287751463047,1.6410362579784776,10373.0,10.970929145812988,0.5904959440231323,-1.0,-0.04
J03WMX,firstHalf,Home,Play_Pass,418.524,2023-05-27 15:37:10.754000+02:00,74.44,26.28,12,5,DFL-OBJ-002G4A,DFL-OBJ-0002BO,,shift only,21.94,-7.719999999999999,0.6624198064671695,10439,10463,12.2392687690074,2.6376125568399944,10437.0,17.889070510864258,0.6404452919960022,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,443.155,2023-05-27 15:37:35.385000+02:00,44.99,26.88,12,9,DFL-OBJ-002G4A,DFL-OBJ-0028BD,,shift only,-7.509999999999998,-7.120000000000001,0.1303840481040528,11033,11078,14.059765289648332,1.1186599125739671,11031.0,16.4925479888916,1.484454870223999,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,445.529,2023-05-27 15:37:37.759000+02:00,33.86,23.37,9,12,DFL-OBJ-0028BD,DFL-OBJ-002G4A,,shift only,-18.64,-10.63,0.511566222497148,11129,11138,15.591436752268857,13.000592294199524,11128.0,13.410149574279785,0.4783710539340973,-1.0,-0.04
J03WMX,firstHalf,Home,Play_Pass,525.218,2023-05-27 15:38:57.448000+02:00,58.21,28.88,12,0,DFL-OBJ-002G4A,DFL-OBJ-0027AX,,shift only,5.710000000000001,-5.120000000000001,0.2716615541441221,13139,13130,5.192340512716784,5.981412876570218,13138.0,13.103713035583496,0.18519172072410583,-1.0,-0.04
J03WMX,firstHalf,Home,Play_Pass,528.21,2023-05-27 15:39:00.440000+02:00,51.0,28.28,12,14,DFL-OBJ-002G4A,DFL-OBJ-J01BGM,,shift only,-1.5,-5.719999999999999,0.2716615541441221,13139,13205,7.951918007625581,2.277279078198367,13138.0,13.103713035583496,0.18519172072410583,-1.0,-0.04
J03WMX,firstHalf,Home,Play_Pass,555.911,2023-05-27 15:39:28.141000+02:00,91.27,60.78,7,5,DFL-OBJ-0027B6,DFL-OBJ-0002BO,,shift only,38.77,26.78,48.16256741495412,13834,13897,5.354521453874288,59.47200013451708,,68.66434478759766,49.18833541870117,,
J03WMX,firstHalf,Home,Play_Pass,570.182,2023-05-27 15:39:42.412000+02:00,89.27,54.16,12,5,DFL-OBJ-002G4A,DFL-OBJ-0002BO,,shift only,36.77,20.16,0.7632168761236889,14223,14254,6.61762797382869,1.2701574705523682,14221.0,11.376962661743164,0.687154233455658,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,635.019,2023-05-27 15:40:47.249000+02:00,66.93,45.63,0,18,DFL-OBJ-0027AX,DFL-OBJ-002GKO,,shift only,14.430000000000009,11.630000000000004,10.376222819504214,15870,15875,12.805850225580487,11.513400887661293,,14.972689628601074,9.953217506408691,,
J03WMX,firstHalf,Home,Play_Pass,637.319,2023-05-27 15:40:49.549000+02:00,78.55,52.65,18,7,DFL-OBJ-002GKO,DFL-OBJ-0027B6,,shift only,26.05,18.65,1.0515227054134382,15870,15932,9.818808481684528,2.9601351320505604,15869.0,14.972689628601074,0.2616543769836426,-1.0,-0.04
J03WMX,firstHalf,Home,Play_Pass,639.702,2023-05-27 15:40:51.932000+02:00,78.85,66.4,7,5,DFL-OBJ-0027B6,DFL-OBJ-0002BO,,shift only,26.349999999999994,32.400000000000006,7.0016355232188445,15922,15992,17.092469101917366,7.768616350419168,15897.0,7.723800182342529,1.66835618019104,-25.0,-1.0
J03WMX,firstHalf,Home,Play_Pass,642.654,2023-05-27 15:40:54.884000+02:00,72.24,63.79,5,14,DFL-OBJ-0002BO,DFL-OBJ-J01BGM,,shift only,19.739999999999995,29.79,1.1859595271340428,16077,16066,12.07034796515825,11.997653937332911,16072.0,10.234915733337402,1.435771107673645,-5.0,-0.2
J03WMX,firstHalf,Home,Play_Pass,646.118,2023-05-27 15:40:58.348000+02:00,55.91,51.25,14,18,DFL-OBJ-J01BGM,DFL-OBJ-002GKO,,shift only,3.4099999999999966,17.25,0.3342154993413666,16131,16152,5.15644257216155,2.2262299971027235,16128.0,10.202249526977539,0.36321717500686646,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,658.279,2023-05-27 15:41:10.509000+02:00,63.52,20.76,18,16,DFL-OBJ-002GKO,DFL-OBJ-J01D1W,,shift only,11.020000000000003,-13.239999999999998,9.849187783771816,16445,16456,13.57565836340912,12.976536517884885,,11.756038665771484,9.998001098632812,,
J03WMX,firstHalf,Home,Play_Pass,659.5,2023-05-27 15:41:11.730000+02:00,73.54,12.34,16,2,DFL-OBJ-J01D1W,DFL-OBJ-00012X,,shift only,21.040000000000006,-21.66,0.5544366510251617,16447,16487,8.628000927213677,0.5818075283115527,16442.0,11.756038665771484,0.5692872405052185,-5.0,-0.2
J03WMX,firstHalf,Home,Play_Pass,660.682,2023-05-27 15:41:12.912000+02:00,66.13,6.92,2,16,DFL-OBJ-00012X,DFL-OBJ-J01D1W,,shift only,13.629999999999995,-27.08,0.747261667690775,16496,16517,10.964054906830778,2.921386657051755,16494.0,13.085535049438477,0.5195848345756531,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,663.504,2023-05-27 15:41:15.734000+02:00,81.56,12.94,16,12,DFL-OBJ-J01D1W,DFL-OBJ-002G4A,,shift only,29.06,-21.06,0.5656854249492365,16563,16587,11.188395774193904,1.6337074401495524,16558.0,11.309179306030273,0.40018391609191895,-5.0,-0.2
J03WMX,firstHalf,Home,Play_Pass,665.228,2023-05-27 15:41:17.458000+02:00,84.56,32.4,12,7,DFL-OBJ-002G4A,DFL-OBJ-0027B6,,shift only,32.06,-1.6000000000000014,0.6129437168288776,16625,16630,0.556057550978311,2.281600315568,16623.0,10.83888053894043,0.438737154006958,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,667.686,2023-05-27 15:41:19.916000+02:00,81.56,49.45,7,12,DFL-OBJ-0027B6,DFL-OBJ-002G4A,,shift only,29.06,15.450000000000005,1.5208221460775757,16668,16692,15.09187861069655,8.628470316342291,,8.977518081665039,,,
J03WMX,firstHalf,Home,Play_Pass,669.429,2023-05-27 15:41:21.659000+02:00,83.76,30.79,12,18,DFL-OBJ-002G4A,DFL-OBJ-002GKO,,shift only,31.260000000000005,-3.210000000000001,0.5080354318352216,16723,16735,6.892561207562837,0.7286288492778779,16720.0,16.453561782836914,0.4811073839664459,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,670.933,2023-05-27 15:41:23.163000+02:00,68.53,20.96,18,16,DFL-OBJ-002GKO,DFL-OBJ-J01D1W,,shift only,16.03,-13.04,0.7211102550927962,16752,16773,12.124231934436091,3.608545413320994,,16.453561782836914,15.458207130432129,,
J03WMX,firstHalf,Home,Play_Pass,672.41,2023-05-27 15:41:24.640000+02:00,82.56,11.94,16,2,DFL-OBJ-J01D1W,DFL-OBJ-00012X,,shift only,30.06,-22.06,0.6413267497929577,16803,16810,3.798275924679513,0.8160882305241262,16800.0,19.809280395507812,0.5384203791618347,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,675.394,2023-05-27 15:41:27.624000+02:00,74.14,1.91,2,16,DFL-OBJ-00012X,DFL-OBJ-J01D1W,,shift only,21.64,-32.09,0.7199999999999989,16875,16884,4.155309856075716,2.1600231480241114,16873.0,12.273630142211914,0.7030552625656128,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,677.36,2023-05-27 15:41:29.590000+02:00,86.56,13.54,16,4,DFL-OBJ-J01D1W,DFL-OBJ-0002HE,,shift only,34.06,-20.46,0.7559100475585694,16945,16934,2.873134177166113,2.2810743083029976,16941.0,18.209819793701172,0.7674441933631897,-4.0,-0.16
J03WMX,firstHalf,Home,Play_Pass,681.249,2023-05-27 15:41:33.479000+02:00,92.58,39.01,4,7,DFL-OBJ-0002HE,DFL-OBJ-0027B6,,shift only,40.08,5.009999999999998,0.4085339643163093,17000,17031,11.83862323076463,1.90412709659833,16997.0,11.70606517791748,0.7184997797012329,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,686.37,2023-05-27 15:41:38.600000+02:00,77.45,55.56,7,12,DFL-OBJ-0027B6,DFL-OBJ-002G4A,,shift only,24.950000000000003,21.56,0.544058820349419,17099,17159,24.43715408962345,1.4142135623730976,17096.0,17.064783096313477,0.6146132349967957,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,690.811,2023-05-27 15:41:43.041000+02:00,85.16,32.6,12,7,DFL-OBJ-002G4A,DFL-OBJ-0027B6,,shift only,32.66,-1.3999999999999986,0.6744627491566902,17253,17270,16.595592788448382,14.64931397711169,17251.0,16.889413833618164,0.5747987627983093,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,696.482,2023-05-27 15:41:48.712000+02:00,67.03,63.59,7,4,DFL-OBJ-0027B6,DFL-OBJ-0002HE,,shift only,14.53,29.590000000000003,0.7009279563550024,17357,17412,30.723855552322856,5.982942419913469,17353.0,19.286727905273438,0.7190222144126892,-4.0,-0.16
J03WMX,firstHalf,Home,Play_Pass,701.697,2023-05-27 15:41:53.927000+02:00,87.07,36.31,4,16,DFL-OBJ-0002HE,DFL-OBJ-J01D1W,,shift only,34.56999999999999,2.3100000000000023,0.7615773105863933,17528,17542,6.355407146674397,0.6876772498781631,17528.0,15.665048599243164,0.7648571729660034,0.0,0.0
J03WMX,firstHalf,Home,Play_Pass,703.657,2023-05-27 15:41:55.887000+02:00,84.16,19.36,16,2,DFL-OBJ-J01D1W,DFL-OBJ-00012X,,shift only,31.66,-14.64,0.650691939399896,17587,17591,3.282209621581166,0.9033825324855418,17583.0,16.939163208007812,0.6618687510490417,-4.0,-0.16
J03WMX,firstHalf,Home,Play_Pass,707.125,2023-05-27 15:41:59.355000+02:00,73.44,3.01,2,16,DFL-OBJ-00012X,DFL-OBJ-J01D1W,,shift only,20.94,-30.99,0.1208304597359455,17668,17678,2.330257496501193,1.5772444325468342,17667.0,12.65561294555664,0.1675928235054016,-1.0,-0.04
J03WMX,firstHalf,Home,Play_Pass,710.652,2023-05-27 15:42:02.882000+02:00,81.46,12.44,16,12,DFL-OBJ-J01D1W,DFL-OBJ-002G4A,,shift only,28.959999999999997,-21.56,0.5682429058070146,17733,17766,12.286708265438715,1.9921094347449968,17728.0,10.789642333984375,0.6454393863677979,-5.0,-0.2
J03WMX,firstHalf,Home,Play_Pass,713.381,2023-05-27 15:42:05.611000+02:00,77.45,30.49,12,18,DFL-OBJ-002G4A,DFL-OBJ-002GKO,,shift only,24.950000000000003,-3.5100000000000016,0.6338769596696195,17830,17834,1.8585209172888015,0.7582216034906932,17827.0,18.561386108398438,0.6352611780166626,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,804.431,2023-05-27 15:43:36.661000+02:00,29.36,65.19,3,18,DFL-OBJ-000270,DFL-OBJ-002GKO,,shift only,-23.14,31.19,1.7483706700811454,20069,20110,7.180842568946904,3.086389476394704,,13.144227981567383,10.235718727111816,,
J03WMX,firstHalf,Home,Play_Pass,836.45,2023-05-27 15:44:08.680000+02:00,39.48,47.04,0,16,DFL-OBJ-0027AX,DFL-OBJ-J01D1W,,shift only,-13.020000000000003,13.04,0.1526433752247372,20841,20911,25.84222320157459,2.9052366512902164,20838.0,14.586685180664062,0.20117010176181793,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,838.874,2023-05-27 15:44:11.104000+02:00,59.01,25.27,16,0,DFL-OBJ-J01D1W,DFL-OBJ-0027AX,,shift only,6.509999999999998,-8.73,0.8516454661418685,20924,20971,8.340863264674706,1.238426420906788,20923.0,9.968199729919434,1.1664029359817505,-1.0,-0.04
J03WMX,firstHalf,Home,Play_Pass,842.061,2023-05-27 15:44:14.291000+02:00,55.31,35.6,0,7,DFL-OBJ-0027AX,DFL-OBJ-0027B6,,shift only,2.8100000000000023,1.6000000000000014,0.5692099788303083,20986,21051,27.38097514698846,3.855385843206879,20981.0,19.44365119934082,0.8551650643348694,-5.0,-0.2
J03WMX,firstHalf,Home,Play_Pass,842.981,2023-05-27 15:44:15.211000+02:00,53.7,66.09,7,14,DFL-OBJ-0027B6,DFL-OBJ-J01BGM,,shift only,1.2000000000000028,32.09,1.0744766167767477,21066,21074,4.024636629560491,1.0584894897919377,21068.0,22.33551788330078,0.8625929355621338,2.0,0.08
J03WMX,firstHalf,Home,Play_Pass,847.095,2023-05-27 15:44:19.325000+02:00,36.67,48.04,14,5,DFL-OBJ-J01BGM,DFL-OBJ-0002BO,,shift only,-15.829999999999998,14.04,1.822580588067372,21174,21177,11.61759441536844,10.989253841822018,21172.0,18.002302169799805,1.6313174962997437,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,861.242,2023-05-27 15:44:33.472000+02:00,26.95,66.4,14,5,DFL-OBJ-J01BGM,DFL-OBJ-0002BO,,shift only,-25.55,32.400000000000006,5.331913352634304,21464,21531,16.001953005805266,3.980577847499033,,11.713495254516602,5.760659217834473,,
J03WMX,firstHalf,Home,Play_Pass,861.85,2023-05-27 15:44:34.080000+02:00,33.76,66.5,5,18,DFL-OBJ-0002BO,DFL-OBJ-002GKO,,shift only,-18.74,32.5,0.3190611226708769,21464,21546,17.69491734934074,4.127238786404293,21460.0,11.713495254516602,0.07408536225557327,-4.0,-0.16
J03WMX,firstHalf,Home,Play_Pass,862.05,2023-05-27 15:44:34.280000+02:00,24.75,61.08,18,0,DFL-OBJ-002GKO,DFL-OBJ-0027AX,,shift only,-27.75,27.08,0.9436630754670862,21486,21551,14.929115847899364,2.291724241700996,21485.0,13.566997528076172,1.526275396347046,-1.0,-0.04
J03WMX,firstHalf,Home,Play_Pass,865.258,2023-05-27 15:44:37.488000+02:00,32.56,49.35,0,2,DFL-OBJ-0027AX,DFL-OBJ-00012X,,shift only,-19.94,15.35,1.104943437466372,21553,21631,26.46453664812592,1.8034688796871443,21547.0,21.158395767211914,0.5905454158782959,-6.0,-0.24
J03WMX,firstHalf,Home,Play_Pass,867.262,2023-05-27 15:44:39.492000+02:00,32.06,21.16,2,12,DFL-OBJ-00012X,DFL-OBJ-002G4A,,shift only,-20.44,-12.84,0.2109502310972907,21625,21681,11.663811555405037,0.8061017305526621,21616.0,5.8813652992248535,0.22625039517879486,-9.0,-0.36
J03WMX,firstHalf,Home,Play_Pass,870.261,2023-05-27 15:44:42.491000+02:00,39.38,29.69,12,9,DFL-OBJ-002G4A,DFL-OBJ-0028BD,,shift only,-13.119999999999996,-4.309999999999999,0.5412023651093919,21753,21756,4.6499892472993976,2.1617122842783685,21748.0,20.63542938232422,0.6181219220161438,-5.0,-0.2
J03WMX,firstHalf,Home,Play_Pass,933.639,2023-05-27 15:45:45.869000+02:00,28.25,66.29,7,18,DFL-OBJ-0027B6,DFL-OBJ-002GKO,,shift only,-24.25,32.290000000000006,2.8568689154387186,23307,23340,12.652292282428512,4.438490734472701,,17.139902114868164,13.230437278747559,,
J03WMX,firstHalf,Home,Play_Pass,934.489,2023-05-27 15:45:46.719000+02:00,14.53,63.79,18,5,DFL-OBJ-002GKO,DFL-OBJ-0002BO,,shift only,-37.97,29.79,0.1835755975068613,23334,23362,5.194660720393581,1.999124808509965,,11.123282432556152,8.146434783935547,,
J03WMX,firstHalf,Home,Play_Pass,1056.221,2023-05-27 15:47:48.451000+02:00,80.55,55.86,12,5,DFL-OBJ-002G4A,DFL-OBJ-0002BO,,shift only,28.05,21.86,0.8357032966310485,26352,26405,6.180978886875446,5.240238544188611,26348.0,5.6396942138671875,0.9986839890480042,-4.0,-0.16
J03WMX,firstHalf,Home,Play_Pass,1058.146,2023-05-27 15:47:50.376000+02:00,86.36,59.58,5,3,DFL-OBJ-0002BO,DFL-OBJ-000270,,shift only,33.86,25.58,2.750163631495404,26407,26453,13.573418876613216,2.056428943581566,26402.0,13.379061698913574,1.210512638092041,-5.0,-0.2
J03WMX,firstHalf,Home,Play_Pass,1204.597,2023-05-27 15:50:16.827000+02:00,92.78,8.42,2,9,DFL-OBJ-00012X,DFL-OBJ-0028BD,,shift only,40.28,-25.58,0.5220153254455293,30087,30114,14.19552394242636,0.3894868418830108,30083.0,15.052138328552246,0.579020619392395,-4.0,-0.16
J03WMX,firstHalf,Home,Play_Pass,1241.584,2023-05-27 15:50:53.814000+02:00,86.56,22.67,12,4,DFL-OBJ-002G4A,DFL-OBJ-0002HE,,shift only,34.06,-11.329999999999998,0.5818075283115554,31032,31039,3.351805483616256,3.870012919875074,31029.0,15.360786437988281,0.2245815098285675,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,1246.01,2023-05-27 15:50:58.240000+02:00,95.98,43.53,4,3,DFL-OBJ-0002HE,DFL-OBJ-000270,,shift only,43.48,9.53,0.8220097323024829,31129,31150,15.575397266201596,1.020784012413988,31128.0,21.761667251586914,0.8556816577911377,-1.0,-0.04
J03WMX,firstHalf,Home,Play_Pass,1249.494,2023-05-27 15:51:01.724000+02:00,60.42,23.67,3,18,DFL-OBJ-000270,DFL-OBJ-002GKO,,shift only,7.920000000000002,-10.329999999999998,1.080185169311262,31217,31237,7.2692021570458465,1.4733974345029917,,11.038177490234375,,,
J03WMX,firstHalf,Home,Play_Pass,1251.669,2023-05-27 15:51:03.899000+02:00,72.24,22.47,18,16,DFL-OBJ-002GKO,DFL-OBJ-J01D1W,,shift only,19.739999999999995,-11.53,0.8926925562588731,31267,31291,13.365904383916565,2.614517163837332,31267.0,13.905275344848633,0.9108121991157532,0.0,0.0
J03WMX,firstHalf,Home,Play_Pass,1253.421,2023-05-27 15:51:05.651000+02:00,78.15,10.23,16,2,DFL-OBJ-J01D1W,DFL-OBJ-00012X,,shift only,25.65000000000001,-23.77,0.4810405388322276,31313,31335,14.578408692309328,2.3713498265755737,31310.0,17.30890655517578,0.5761251449584961,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,1259.365,2023-05-27 15:51:11.595000+02:00,63.72,3.21,2,0,DFL-OBJ-00012X,DFL-OBJ-0027AX,,shift only,11.22,-30.79,0.470425339453562,31484,31484,25.61209284693463,25.61209284693463,31482.0,9.421117782592773,0.5968605279922485,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,1262.285,2023-05-27 15:51:14.515000+02:00,31.46,19.46,0,14,DFL-OBJ-0027AX,DFL-OBJ-J01BGM,,shift only,-21.04,-14.54,0.0500000000000007,31551,31557,3.5227829907617094,4.920050812745739,31548.0,17.55243492126465,0.29126060009002686,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,1346.893,2023-05-27 15:52:39.123000+02:00,55.1,49.45,5,18,DFL-OBJ-0002BO,DFL-OBJ-002GKO,,shift only,2.6000000000000014,15.450000000000005,5.748782479795177,33677,33672,20.22665568006733,21.44629105463227,,17.106285095214844,5.677276611328125,,
J03WMX,firstHalf,Home,Play_Pass,1348.97,2023-05-27 15:52:41.200000+02:00,42.98,46.54,18,3,DFL-OBJ-002GKO,DFL-OBJ-000270,,shift only,-9.520000000000003,12.54,0.1360147050873532,33677,33724,23.0244261600588,9.271855262028197,33674.0,17.106285095214844,0.1411908119916916,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,1351.85,2023-05-27 15:52:44.080000+02:00,20.34,51.45,3,18,DFL-OBJ-000270,DFL-OBJ-002GKO,,shift only,-32.16,17.450000000000003,0.6720863039818629,33732,33796,31.914455972176626,2.644617174564217,33726.0,13.207355499267578,0.5705081820487976,-6.0,-0.24
J03WMX,firstHalf,Home,Play_Pass,1525.027,2023-05-27 15:55:37.257000+02:00,74.44,25.88,12,4,DFL-OBJ-002G4A,DFL-OBJ-0002HE,,shift only,21.94,-8.120000000000001,6.6800074850257465,38043,38125,7.147649963449527,14.754677224527818,,11.844944953918457,6.907345294952393,,
J03WMX,firstHalf,Home,Play_Pass,1528.258,2023-05-27 15:55:40.488000+02:00,78.25,41.32,4,2,DFL-OBJ-0002HE,DFL-OBJ-00012X,,shift only,25.75,7.32,1.1461239025515522,38206,38206,3.111687644992665,3.111687644992665,38203.0,22.070201873779297,1.0386192798614502,-3.0,-0.12
J03WMX,firstHalf,Home,Play_Pass,1531.311,2023-05-27 15:55:43.541000+02:00,54.0,1.6,2,16,DFL-OBJ-00012X,DFL-OBJ-J01D1W,,shift only,1.5,-32.4,2.628003044138266,38282,38282,1.3544002362669596,1.3544002362669596,,14.339832305908203,9.877907752990723,,
J03WMX,firstHalf,Home,Play_Pass,1553.676,2023-05-27 15:56:05.906000+02:00,60.01,33.5,12,2,DFL-OBJ-002G4A,DFL-OBJ-00012X,,shift only,7.509999999999998,-0.5,0.3512833614050057,38815,38841,7.314164340510815,2.156687274502264,38813.0,10.312664985656738,0.3643999397754669,-2.0,-0.08
J03WMX,firstHalf,Home,Play_Pass,1558.311,2023-05-27 15:56:10.541000+02:00,55.61,18.45,2,3,DFL-OBJ-00012X,DFL-OBJ-000270,,shift only,3.1099999999999994,-15.55,1.3001538370516008,38948,38957,7.587522652354984,0.0412310562561761,38943.0,20.43411636352539,1.0135269165039062,-5.0,-0.2
J03WMX,firstHalf,Home,Play_Pass,1572.548,2023-05-27 15:56:24.778000+02:00,49.79,47.54,7,0,DFL-OBJ-0027B6,DFL-OBJ-0027AX,,shift only,-2.710000000000001,13.54,0.6870953354520742,39298,39313,18.28628447771717,12.309610066935509,39299.0,16.155332565307617,0.5853116512298584,1.0,0.04
J03WMX,firstHalf,Home,Play_Pass,1575.283,2023-05-27 15:56:27.513000+02:00,28.05,17.45,0,9,DFL-OBJ-0027AX,DFL-OBJ-0028BD,,shift only,-24.45,-16.55,0.4517742799230619,39381,39382,4.750010526304126,5.592584375760459,39375.0,16.633380889892578,0.4135971665382385,-6.0,-0.24
J03WMX,firstHalf,Home,Play_Pass,1580.496,2023-05-27 15:56:32.726000+02:00,19.74,11.43,9,2,DFL-OBJ-0028BD,DFL-OBJ-00012X,,shift only,-32.760000000000005,-22.57,0.3101612483854155,39511,39512,1.918019812202153,2.0437710243566896,39507.0,13.2708740234375,0.27349239587783813,-4.0,-0.16
J03WMX,firstHalf,Home,Play_Pass,1584.136,2023-05-27 15:56:36.366000+02:00,28.75,12.04,2,3,DFL-OBJ-00012X,DFL-OBJ-000270,,shift only,-23.75,-21.96,0.9234717104492172,39570,39603,29.501555891172924,3.248661262735778,39565.0,22.63458824157715,0.7222093939781189,-5.0,-0.2
