match_id,half,team_slot,eID,gameclock,timestamp,at_x,at_y,passer_slot,recipient_slot,pID,recipient,event_id,orientation,ev_x,ev_y,ball_to_passer,sync_frame,naive_frame,dist_before,dist_after
J03WN1,firstHalf,Home,Play_Pass,740.09,2023-05-27 15:43:28.740000+02:00,53.3,19.86,6,9,DFL-OBJ-0000XU,DFL-OBJ-J014F7,,shift only,0.7999999999999972,-14.14,0.5882176467941086,18538,18502,5.6681654880569585,1.7851890656174214
J03WN1,firstHalf,Home,Play_Pass,743.193,2023-05-27 15:43:31.843000+02:00,62.52,42.53,9,11,DFL-OBJ-J014F7,DFL-OBJ-J016C3,,shift only,10.020000000000003,8.530000000000001,0.4404543109109061,18621,18579,4.199547594682078,4.1792941987852466
J03WN1,firstHalf,Home,Play_Pass,745.77,2023-05-27 15:43:34.420000+02:00,47.99,65.99,11,9,DFL-OBJ-J016C3,DFL-OBJ-J014F7,,shift only,-4.509999999999998,31.989999999999995,0.36619666847201165,18680,18644,7.667757168820615,2.7000740730579924
J03WN1,firstHalf,Home,Play_Pass,750.246,2023-05-27 15:43:38.896000+02:00,66.93,52.86,9,4,DFL-OBJ-J014F7,DFL-OBJ-000172,,shift only,14.430000000000007,18.86,0.10000000000000142,18759,18756,0.256124969497319,0.2844292530665643
J03WN1,firstHalf,Home,Play_Pass,753.407,2023-05-27 15:43:42.057000+02:00,58.71,54.46,4,11,DFL-OBJ-000172,DFL-OBJ-J016C3,,shift only,6.210000000000001,20.46,0.8348652585896715,18847,18835,2.941870153490804,3.9482274503883397
J03WN1,firstHalf,Home,Play_Pass,762.275,2023-05-27 15:43:50.925000+02:00,18.64,16.85,6,14,DFL-OBJ-0000XU,DFL-OBJ-0028NB,,shift only,-33.86,-17.15,1.4228492541376252,19061,19056,2.5999999999999988,2.3048210342670856
J03WN1,firstHalf,Home,Play_Pass,763.703,2023-05-27 15:43:52.353000+02:00,13.63,9.03,14,13,DFL-OBJ-0028NB,DFL-OBJ-0027LO,,shift only,-38.87,-24.97,0.9567131231461222,19101,19092,1.0159724405710993,1.0885311203635841
J03WN1,firstHalf,Home,Play_Pass,764.842,2023-05-27 15:43:53.492000+02:00,24.45,12.84,13,14,DFL-OBJ-0027LO,DFL-OBJ-0028NB,,shift only,-28.05,-21.16,0.39623225512317806,19157,19121,3.9117387438324664,1.7301156030739684
J03WN1,firstHalf,Home,Play_Pass,767.275,2023-05-27 15:43:55.925000+02:00,17.03,2.01,14,13,DFL-OBJ-0028NB,DFL-OBJ-0027LO,,shift only,-35.47,-31.990000000000002,0.5108815909777972,19224,19181,0.9808159868191364,1.2692123541787637
J03WN1,firstHalf,Home,Play_Pass,783.287,2023-05-27 15:44:11.937000+02:00,70.43,7.22,0,6,DFL-OBJ-0001I0,DFL-OBJ-0000XU,,shift only,17.930000000000007,-26.78,0.8005623023850179,19611,19582,11.051343809691202,12.542443940476677
J03WN1,firstHalf,Home,Play_Pass,786.404,2023-05-27 15:44:15.054000+02:00,39.58,2.71,6,4,DFL-OBJ-0000XU,DFL-OBJ-000172,,shift only,-12.920000000000002,-31.29,1.9168985366993208,19704,19660,1.8117670931993444,0.7627581530209943
J03WN1,firstHalf,Home,Play_Pass,788.946,2023-05-27 15:44:17.596000+02:00,44.69,7.42,4,6,DFL-OBJ-000172,DFL-OBJ-0000XU,,shift only,-7.810000000000002,-26.58,0.5517245689653503,19767,19723,1.5241062955056648,1.1803812943282386
J03WN1,firstHalf,Home,Play_Pass,802.822,2023-05-27 15:44:31.472000+02:00,75.64,44.53,11,0,DFL-OBJ-J016C3,DFL-OBJ-0001I0,,shift only,23.14,10.530000000000001,0.9551963149007646,20104,20070,10.136113653664308,1.6197839362087787
J03WN1,firstHalf,Home,Play_Pass,985.561,2023-05-27 15:47:34.211000+02:00,22.74,2.61,4,14,DFL-OBJ-000172,DFL-OBJ-0028NB,,shift only,-29.76,-31.39,6.469567218910393,24667,24639,0.9364827814754556,4.988436628844753
J03WN1,firstHalf,Home,Play_Pass,986.876,2023-05-27 15:47:35.526000+02:00,27.65,3.71,14,5,DFL-OBJ-0028NB,DFL-OBJ-0000YV,,shift only,-24.85,-30.29,0.7283543093852081,24671,24671,0.6700746227100391,0.6700746227100391
J03WN1,firstHalf,Home,Play_Pass,988.004,2023-05-27 15:47:36.654000+02:00,14.93,24.07,5,13,DFL-OBJ-0000YV,DFL-OBJ-0027LO,,shift only,-37.57,-9.93,0.2817800560721086,24715,24700,7.191355922216618,2.612967661491431
J03WN1,firstHalf,Home,Play_Pass,998.15,2023-05-27 15:47:46.800000+02:00,37.07,37.91,13,9,DFL-OBJ-0027LO,DFL-OBJ-J014F7,,shift only,-15.43,3.9099999999999966,0.6072890580275592,24943,24953,6.595892661346152,0.22825424421026955
J03WN1,firstHalf,Home,Play_Pass,1001.879,2023-05-27 15:47:50.529000+02:00,63.02,60.78,9,18,DFL-OBJ-J014F7,DFL-OBJ-002GM0,,shift only,10.520000000000003,26.78,0.009999999999999787,25084,25046,4.321400236034613,3.9066353809896337
J03WN1,firstHalf,Home,Play_Pass,1005.507,2023-05-27 15:47:54.157000+02:00,67.63,41.92,18,4,DFL-OBJ-002GM0,DFL-OBJ-000172,,shift only,15.129999999999995,7.920000000000002,0.6618912297349167,25151,25137,2.43515913237718,2.698184574857691
J03WN1,firstHalf,Home,Play_Pass,1007.151,2023-05-27 15:47:55.801000+02:00,57.41,46.04,4,18,DFL-OBJ-000172,DFL-OBJ-002GM0,,shift only,4.909999999999997,12.04,2.1932852071721087,25179,25178,1.3662357044082878,1.6378339354159235
J03WN1,firstHalf,Home,Play_Pass,1008.833,2023-05-27 15:47:57.483000+02:00,66.13,42.02,18,4,DFL-OBJ-002GM0,DFL-OBJ-000172,,shift only,13.629999999999995,8.020000000000003,0.06324555320336651,25224,25220,2.3413244115243854,2.2854321254414915
J03WN1,firstHalf,Home,Play_Pass,1012.561,2023-05-27 15:48:01.211000+02:00,60.42,46.84,4,11,DFL-OBJ-000172,DFL-OBJ-J016C3,,shift only,7.920000000000002,12.840000000000003,0.6251399843235117,25342,25314,8.471989140691813,12.045683874317808
J03WN1,firstHalf,Home,Play_Pass,1015.304,2023-05-27 15:48:03.954000+02:00,35.77,67.0,11,4,DFL-OBJ-J016C3,DFL-OBJ-000172,,shift only,-16.729999999999997,33.0,0.8695401083331338,25424,25382,2.2981079173963934,1.2490796611905917
J03WN1,firstHalf,Home,Play_Pass,1018.424,2023-05-27 15:48:07.074000+02:00,41.68,62.18,4,14,DFL-OBJ-000172,DFL-OBJ-0028NB,,shift only,-10.82,28.18,0.73109506905737,25510,25460,3.66525578916397,6.946315570142204
J03WN1,firstHalf,Home,Play_Pass,1026.235,2023-05-27 15:48:14.885000+02:00,6.91,52.15,14,4,DFL-OBJ-0028NB,DFL-OBJ-000172,,shift only,-45.59,18.15,0.5502726596879071,25670,25655,13.109950419433329,14.106062526445855
J03WN1,firstHalf,Home,Play_Pass,1067.185,2023-05-27 15:48:55.835000+02:00,53.8,44.73,13,12,DFL-OBJ-0027LO,DFL-OBJ-0027FG,,shift only,1.2999999999999972,10.729999999999997,0.18681541692269418,26697,26679,5.877363354430288,0.10295630140987441
J03WN1,firstHalf,Home,Play_Pass,1073.057,2023-05-27 15:49:01.707000+02:00,49.79,41.72,13,4,DFL-OBJ-0027LO,DFL-OBJ-000172,,shift only,-2.710000000000001,7.719999999999999,1.7224691579241709,26809,26826,7.976979378185708,2.277279078198368
J03WN1,firstHalf,Home,Play_Pass,1074.885,2023-05-27 15:49:03.535000+02:00,55.61,49.24,4,12,DFL-OBJ-000172,DFL-OBJ-0027FG,,shift only,3.1099999999999994,15.240000000000002,0.8905054744357267,26865,26872,6.2229976699336795,1.9990497742677664
J03WN1,firstHalf,Home,Play_Cross,1080.149,2023-05-27 15:49:08.799000+02:00,8.42,65.69,12,13,DFL-OBJ-0027FG,DFL-OBJ-0027LO,,shift only,-44.08,31.689999999999998,0.24041630560343002,27036,27003,4.295404521113236,5.510716831774246
J03WN1,firstHalf,Home,Play_Pass,1170.215,2023-05-27 15:50:38.865000+02:00,37.57,35.0,13,7,DFL-OBJ-0027LO,DFL-OBJ-000199,,shift only,-14.93,1.0,0.32984845004941316,29255,29255,6.124777546980789,6.124777546980789
J03WN1,firstHalf,Home,Play_Pass,1283.443,2023-05-27 15:52:32.093000+02:00,70.63,57.37,9,18,DFL-OBJ-J014F7,DFL-OBJ-002GM0,,shift only,18.129999999999995,23.369999999999997,3.8827953847711334,32094,32086,2.569999999999995,2.569999999999995
J03WN1,firstHalf,Home,Play_Pass,1287.264,2023-05-27 15:52:35.914000+02:00,74.64,35.0,18,9,DFL-OBJ-002GM0,DFL-OBJ-J014F7,,shift only,22.14,1.0,0.6243396511515197,32211,32181,3.282834141408914,2.3201939574095958
J03WN1,firstHalf,Home,Play_Pass,1292.558,2023-05-27 15:52:41.208000+02:00,71.24,55.16,9,18,DFL-OBJ-J014F7,DFL-OBJ-002GM0,,shift only,18.739999999999995,21.159999999999997,0.572712842531053,32341,32313,4.6904690596996765,6.326839653413065
J03WN1,firstHalf,Home,Play_Pass,1297.804,2023-05-27 15:52:46.454000+02:00,72.04,28.08,18,9,DFL-OBJ-002GM0,DFL-OBJ-J014F7,,shift only,19.540000000000006,-5.920000000000002,0.5630275304103691,32489,32445,12.542603398019093,13.193881157566947
J03WN1,firstHalf,Home,Play_Pass,1300.662,2023-05-27 15:52:49.312000+02:00,61.62,44.43,9,11,DFL-OBJ-J014F7,DFL-OBJ-J016C3,,shift only,9.119999999999997,10.43,0.44598206241955496,32561,32516,7.372360544628837,1.6964963896218577
J03WN1,firstHalf,Home,Play_Pass,1303.692,2023-05-27 15:52:52.342000+02:00,43.38,66.7,11,4,DFL-OBJ-J016C3,DFL-OBJ-000172,,shift only,-9.119999999999997,32.7,0.690072459963446,32630,32592,5.325636112240491,1.7108185175523474
J03WN1,firstHalf,Home,Play_Pass,1306.257,2023-05-27 15:52:54.907000+02:00,47.09,59.88,4,13,DFL-OBJ-000172,DFL-OBJ-0027LO,,shift only,-5.409999999999997,25.880000000000003,0.667308024828114,32694,32656,2.963798238747031,6.080032894647857
J03WN1,firstHalf,Home,Play_Pass,1310.378,2023-05-27 15:52:59.028000+02:00,47.59,39.12,13,4,DFL-OBJ-0027LO,DFL-OBJ-000172,,shift only,-4.909999999999997,5.119999999999997,0.7280109889280523,32797,32759,1.1329607230614807,0.6791170738539842
J03WN1,firstHalf,Home,Play_Pass,1314.64,2023-05-27 15:53:03.290000+02:00,48.19,46.34,4,12,DFL-OBJ-000172,DFL-OBJ-0027FG,,shift only,-4.310000000000002,12.340000000000003,0.7142128534267637,32901,32866,2.541534969265617,5.452017975025391
J03WN1,firstHalf,Home,Play_Pass,1400.63,2023-05-27 15:54:29.280000+02:00,77.45,36.41,9,18,DFL-OBJ-J014F7,DFL-OBJ-002GM0,,shift only,24.950000000000003,2.4099999999999966,0.6747592163134933,35049,35015,3.4225721321836335,5.932832375855568
J03WN1,firstHalf,Home,Play_Pass,1404.853,2023-05-27 15:54:33.503000+02:00,68.93,18.86,18,9,DFL-OBJ-002GM0,DFL-OBJ-J014F7,,shift only,16.430000000000007,-15.14,0.6262587324740472,35146,35121,1.3566502865514023,0.7433034373659297
J03WN1,firstHalf,Home,Play_Pass,1409.526,2023-05-27 15:54:38.176000+02:00,68.83,48.84,9,0,DFL-OBJ-J014F7,DFL-OBJ-0001I0,,shift only,16.33,14.840000000000003,0.530094331227944,35273,35238,4.955643247853907,2.6309313940123977
J03WN1,firstHalf,Home,Play_Pass,1411.606,2023-05-27 15:54:40.256000+02:00,83.76,34.3,0,14,DFL-OBJ-0001I0,DFL-OBJ-0028NB,,shift only,31.260000000000005,0.29999999999999716,0.19416487838947605,35327,35290,9.64915022165165,1.4358621103713256
J03WN1,firstHalf,Home,Play_Pass,1422.705,2023-05-27 15:54:51.355000+02:00,63.72,12.24,18,0,DFL-OBJ-002GM0,DFL-OBJ-0001I0,,shift only,11.219999999999999,-21.759999999999998,0.6242595614005453,35612,35567,4.560745553086688,10.01831323127801
J03WN1,firstHalf,Home,Play_Pass,1434.256,2023-05-27 15:55:02.906000+02:00,81.76,5.22,18,14,DFL-OBJ-002GM0,DFL-OBJ-0028NB,,shift only,29.260000000000005,-28.78,0.6360031446463166,35871,35856,3.0702605752606735,5.2087330513283145
J03WN1,firstHalf,Home,Play_Pass,1435.642,2023-05-27 15:55:04.292000+02:00,72.84,1.1,14,5,DFL-OBJ-0028NB,DFL-OBJ-0000YV,,shift only,20.340000000000003,-32.9,0.6931810730249367,35910,35891,3.2437632466010795,1.3309395177843384
J03WN1,firstHalf,Home,Play_Pass,1486.035,2023-05-27 15:55:54.685000+02:00,70.73,7.12,18,9,DFL-OBJ-002GM0,DFL-OBJ-J014F7,,shift only,18.230000000000004,-26.88,0.573061951275775,37193,37150,1.2788275880665099,2.378003364169194
J03WN1,firstHalf,Home,Play_Pass,1491.056,2023-05-27 15:55:59.706000+02:00,72.74,35.6,9,4,DFL-OBJ-J014F7,DFL-OBJ-000172,,shift only,20.239999999999995,1.6000000000000014,0.17204650534085303,37318,37276,0.4904079934095688,1.5936436239008986
J03WN1,firstHalf,Home,Play_Pass,1493.087,2023-05-27 15:56:01.737000+02:00,60.42,24.77,4,9,DFL-OBJ-000172,DFL-OBJ-J014F7,,shift only,7.920000000000002,-9.23,2.6478104161740887,37356,37327,10.791783911847011,2.5042763425788297
J03WN1,firstHalf,Home,Play_Pass,1495.962,2023-05-27 15:56:04.612000+02:00,71.04,37.91,9,18,DFL-OBJ-J014F7,DFL-OBJ-002GM0,,shift only,18.540000000000006,3.9099999999999966,0.17029386365926424,37440,37399,1.2615070352558455,0.8393449827097376
J03WN1,firstHalf,Home,Play_Pass,1501.439,2023-05-27 15:56:10.089000+02:00,69.03,19.46,18,9,DFL-OBJ-002GM0,DFL-OBJ-J014F7,,shift only,16.53,-14.54,0.6576473218982957,37578,37535,7.9482954147414535,9.101455927487647
J03WN1,firstHalf,Home,Play_Pass,1544.034,2023-05-27 15:56:52.684000+02:00,64.42,46.34,4,5,DFL-OBJ-000172,DFL-OBJ-0000YV,,shift only,11.920000000000002,12.340000000000003,0.9323089616645325,38576,38600,17.732461758030105,1.6196913286178976
J03WN1,firstHalf,Home,Play_Pass,1545.026,2023-05-27 15:56:53.676000+02:00,45.19,40.92,5,4,DFL-OBJ-0000YV,DFL-OBJ-000172,,shift only,-7.310000000000002,6.920000000000002,0.5521775076911413,38629,38625,1.411984419177493,1.4867750334196497
J03WN1,firstHalf,Home,Play_Pass,1563.008,2023-05-27 15:57:11.658000+02:00,55.81,42.42,18,4,DFL-OBJ-002GM0,DFL-OBJ-000172,,shift only,3.3100000000000023,8.420000000000002,2.8553983960211227,39098,39075,8.768397801194928,2.80257024889654
J03WN1,firstHalf,Home,Play_Pass,1564.996,2023-05-27 15:57:13.646000+02:00,37.67,46.84,4,13,DFL-OBJ-000172,DFL-OBJ-0027LO,,shift only,-14.829999999999998,12.840000000000003,1.096585609973065,39137,39124,4.16019230324753,0.6414047084329798
J03WN1,firstHalf,Home,Play_Pass,1682.409,2023-05-27 15:59:11.059000+02:00,57.21,8.42,6,7,DFL-OBJ-0000XU,DFL-OBJ-000199,,shift only,4.710000000000001,-25.58,0.300166620396073,42033,42060,15.279980366479535,0.8377350416450301
J03WN1,firstHalf,Home,Play_Pass,1709.023,2023-05-27 15:59:37.673000+02:00,81.66,4.11,7,4,DFL-OBJ-000199,DFL-OBJ-000172,,shift only,29.159999999999997,-29.89,0.5474486277268394,42727,42725,2.8309715646752798,2.906888370749727
J03WN1,firstHalf,Home,Play_Pass,1735.639,2023-05-27 16:00:04.289000+02:00,98.99,50.45,0,14,DFL-OBJ-0001I0,DFL-OBJ-0028NB,,shift only,46.489999999999995,16.450000000000003,0.7919595949289299,43405,43390,22.612680071145924,22.491378348158214
J03WN1,firstHalf,Home,Play_Pass,1739.205,2023-05-27 16:00:07.855000+02:00,42.88,19.46,14,12,DFL-OBJ-0028NB,DFL-OBJ-0027FG,,shift only,-9.619999999999997,-14.54,1.5705094714773296,43488,43480,3.8324013359772198,1.0417293314484342
J03WN1,firstHalf,Home,Play_Pass,1740.991,2023-05-27 16:00:09.641000+02:00,32.06,19.56,12,5,DFL-OBJ-0027FG,DFL-OBJ-0000YV,,shift only,-20.439999999999998,-14.440000000000001,0.11401754250991261,43532,43524,0.8964373932405986,0.5830951894845264
J03WN1,firstHalf,Home,Play_Pass,1765.001,2023-05-27 16:00:33.651000+02:00,41.58,49.75,13,0,DFL-OBJ-0027LO,DFL-OBJ-0001I0,,shift only,-10.920000000000002,15.75,0.9588013350011568,44104,44125,18.613935639729714,1.3261221663180227
J03WN1,firstHalf,Home,Play_Pass,1774.938,2023-05-27 16:00:43.588000+02:00,83.06,52.76,0,5,DFL-OBJ-0001I0,DFL-OBJ-0000YV,,shift only,30.560000000000002,18.759999999999998,0.968400743494138,44418,44373,11.736796837297648,11.749085070761895
J03WN1,firstHalf,Home,Play_Pass,1871.287,2023-05-27 16:02:19.937000+02:00,55.51,19.06,13,12,DFL-OBJ-0027LO,DFL-OBJ-0027FG,,shift only,3.009999999999998,-14.940000000000001,0.5166236541235805,46821,46782,6.300293643950255,7.048836783470019
J03WN1,firstHalf,Home,Play_Pass,1915.486,2023-05-27 16:03:04.136000+02:00,74.54,9.83,18,14,DFL-OBJ-002GM0,DFL-OBJ-0028NB,,shift only,22.040000000000006,-24.17,0.3984971769034249,47910,47887,3.438618908806264,5.486756783383053
J03WN1,firstHalf,Home,Play_Pass,1917.02,2023-05-27 16:03:05.670000+02:00,66.63,3.41,14,7,DFL-OBJ-0028NB,DFL-OBJ-000199,,shift only,14.129999999999995,-30.59,0.7736924453553874,47967,47925,3.2981206769916764,0.5852349955359816
J03WN1,firstHalf,Home,Play_Pass,1918.85,2023-05-27 16:03:07.500000+02:00,67.63,10.83,7,5,DFL-OBJ-000199,DFL-OBJ-0000YV,,shift only,15.129999999999995,-23.17,0.27459060435491933,48007,47971,7.654443154142563,1.5641611170208731
J03WN1,firstHalf,Home,Play_Pass,1962.852,2023-05-27 16:03:51.502000+02:00,74.34,17.25,6,0,DFL-OBJ-0000XU,DFL-OBJ-0001I0,,shift only,21.840000000000003,-16.75,0.7910120100226066,49068,49071,2.4996999819978343,1.4930840565755144
J03WN1,firstHalf,Home,Play_Pass,1964.487,2023-05-27 16:03:53.137000+02:00,101.99,30.59,0,5,DFL-OBJ-0001I0,DFL-OBJ-0000YV,,shift only,49.489999999999995,-3.41,0.7702596964660661,49154,49112,3.293873100166422,1.6514841809717684
J03WN1,firstHalf,Home,Play_Pass,1969.789,2023-05-27 16:03:58.439000+02:00,50.8,17.85,5,13,DFL-OBJ-0000YV,DFL-OBJ-0027LO,,shift only,-1.7000000000000028,-16.15,1.873846311734235,49246,49244,3.0989837043779382,3.3064331234730906
J03WN1,firstHalf,Home,Play_Pass,1971.023,2023-05-27 16:03:59.673000+02:00,57.41,16.35,13,4,DFL-OBJ-0027LO,DFL-OBJ-000172,,shift only,4.909999999999997,-17.65,0.6072890580275591,49282,49275,3.0994354324618545,3.0298844862469587
J03WN1,firstHalf,Home,Play_Pass,1975.28,2023-05-27 16:04:03.930000+02:00,59.91,22.27,4,14,DFL-OBJ-000172,DFL-OBJ-0028NB,,shift only,7.409999999999997,-11.73,0.2002498439450078,49359,49382,14.616771189288007,8.162211710069762
J03WN1,firstHalf,Home,Play_Pass,1978.769,2023-05-27 16:04:07.419000+02:00,17.43,8.83,14,4,DFL-OBJ-0028NB,DFL-OBJ-000172,,shift only,-35.07,-25.17,0.5458937625582501,49512,49469,3.32280002407608,2.609310253687741
J03WN1,firstHalf,Home,Play_Pass,2104.19,2023-05-27 16:06:12.840000+02:00,55.51,32.09,7,13,DFL-OBJ-000199,DFL-OBJ-0027LO,,shift only,3.009999999999998,-1.9099999999999966,0.5408326913195984,52611,52604,2.0946837470129,0.4455333881989124
J03WN1,firstHalf,Home,Play_Pass,2105.43,2023-05-27 16:06:14.080000+02:00,51.35,38.54,13,7,DFL-OBJ-0027LO,DFL-OBJ-000199,,shift only,-1.1499999999999986,4.539999999999999,0.4601086828130936,52632,52635,4.080441152620631,3.5781699232987796
J03WN1,firstHalf,Home,Play_Pass,2106.67,2023-05-27 16:06:15.320000+02:00,51.8,27.68,7,13,DFL-OBJ-000199,DFL-OBJ-0027LO,,shift only,-0.7000000000000028,-6.32,0.13453624047073703,52678,52666,1.627789912734442,0.29068883707497434
J03WN1,firstHalf,Home,Play_Pass,2110.73,2023-05-27 16:06:19.380000+02:00,47.19,28.88,13,5,DFL-OBJ-0027LO,DFL-OBJ-0000YV,,shift only,-5.310000000000002,-5.120000000000001,0.7203471385380794,52776,52768,9.173919554912173,10.334606910763464
J03WN1,firstHalf,Home,Play_Pass,2115.165,2023-05-27 16:06:23.815000+02:00,34.67,23.57,7,14,DFL-OBJ-000199,DFL-OBJ-0028NB,,shift only,-17.83,-10.43,0.8041144197189853,52890,52879,0.7818567643756746,1.152562362737912
J03WN1,firstHalf,Home,Play_Pass,2117.155,2023-05-27 16:06:25.805000+02:00,24.65,11.53,14,4,DFL-OBJ-0028NB,DFL-OBJ-000172,,shift only,-27.85,-22.47,0.5124451190127599,52973,52928,1.7923448328934952,3.5900139275495855
J03WN1,firstHalf,Home,Play_Pass,2214.965,2023-05-27 16:08:03.615000+02:00,61.32,52.25,12,11,DFL-OBJ-0027FG,DFL-OBJ-J016C3,,shift only,8.82,18.25,0.8276472678623431,55384,55374,3.435593107456121,5.777205206672168
J03WN1,firstHalf,Home,Play_Pass,2223.379,2023-05-27 16:08:12.029000+02:00,35.77,66.7,11,5,DFL-OBJ-J016C3,DFL-OBJ-0000YV,,shift only,-16.729999999999997,32.7,6.459798758475376,55617,55584,23.104296137298796,18.183289031415633
J03WN1,firstHalf,Home,Play_Pass,2224.11,2023-05-27 16:08:12.760000+02:00,35.07,67.4,5,11,DFL-OBJ-0000YV,DFL-OBJ-J016C3,,shift only,-17.43,33.400000000000006,1.0206860437960326,55617,55602,20.642773553958296,17.81695821401622
J03WN1,firstHalf,Home,Play_Pass,2225.935,2023-05-27 16:08:14.585000+02:00,19.44,67.1,11,12,DFL-OBJ-J016C3,DFL-OBJ-0027FG,,shift only,-33.06,33.099999999999994,0.5894064811316558,55680,55648,2.010198995124607,3.638598631341467
J03WN1,firstHalf,Home,Play_Pass,2228.689,2023-05-27 16:08:17.339000+02:00,19.24,66.29,12,4,DFL-OBJ-0027FG,DFL-OBJ-000172,,shift only,-33.260000000000005,32.290000000000006,0.8996110270555832,55741,55717,18.517645638687444,18.651246607130584
J03WN1,firstHalf,Home,Play_Pass,2234.256,2023-05-27 16:08:22.906000+02:00,37.17,57.87,4,11,DFL-OBJ-000172,DFL-OBJ-J016C3,,shift only,-15.329999999999998,23.869999999999997,0.32015621187164267,55904,55856,8.306924822098733,9.634111271933703
J03WN1,firstHalf,Home,Play_Pass,2238.247,2023-05-27 16:08:26.897000+02:00,37.37,57.57,11,4,DFL-OBJ-J016C3,DFL-OBJ-000172,,shift only,-15.130000000000003,23.57,0.06708203932499464,55992,55956,6.0102994933696925,6.347093823160329
J03WN1,firstHalf,Home,Play_Pass,2240.034,2023-05-27 16:08:28.684000+02:00,36.57,66.9,4,11,DFL-OBJ-000172,DFL-OBJ-J016C3,,shift only,-15.93,32.900000000000006,2.28729097405643,56022,56000,2.489437687510983,3.740213897626714
J03WN1,firstHalf,Home,Play_Pass,2241.564,2023-05-27 16:08:30.214000+02:00,29.96,67.0,11,7,DFL-OBJ-J016C3,DFL-OBJ-000199,,shift only,-22.54,33.0,0.4459820624195546,55997,56039,8.276019574650606,7.730103492192067
J03WN1,firstHalf,Home,Play_Pass,2243.825,2023-05-27 16:08:32.475000+02:00,39.78,64.79,7,9,DFL-OBJ-000199,DFL-OBJ-J014F7,,shift only,-12.719999999999999,30.790000000000006,0.7912016177941007,56125,56095,8.391293106548003,11.576752567106206
J03WN1,firstHalf,Home,Play_Pass,2247.156,2023-05-27 16:08:35.806000+02:00,44.79,54.56,9,18,DFL-OBJ-J014F7,DFL-OBJ-002GM0,,shift only,-7.710000000000001,20.560000000000002,0.7441102068914257,56222,56178,13.806730242892417,14.464611989265391
J03WN1,firstHalf,Home,Play_Pass,2250.27,2023-05-27 16:08:38.920000+02:00,53.7,26.68,18,6,DFL-OBJ-002GM0,DFL-OBJ-0000XU,,shift only,1.2000000000000028,-7.32,0.5110772935672254,56298,56256,3.879188059375313,3.567856499356442
J03WN1,firstHalf,Home,Play_Pass,2253.825,2023-05-27 16:08:42.475000+02:00,45.19,2.11,6,0,DFL-OBJ-0000XU,DFL-OBJ-0001I0,,shift only,-7.310000000000002,-31.89,0.9148223871331518,56380,56345,1.8883061192507984,5.554070579313879
J03WN1,firstHalf,Home,Play_Pass,2258.666,2023-05-27 16:08:47.316000+02:00,79.55,34.3,0,4,DFL-OBJ-0001I0,DFL-OBJ-000172,,shift only,27.049999999999997,0.29999999999999716,0.6212889826803627,56514,56466,1.823321145602163,4.070343965809278
J03WN1,firstHalf,Home,Play_Pass,2302.543,2023-05-27 16:09:31.193000+02:00,94.08,39.92,0,11,DFL-OBJ-0001I0,DFL-OBJ-J016C3,,shift only,41.58,5.920000000000002,0.44011362169330764,57607,57563,3.7409223461601027,2.115679559857781
J03WN1,firstHalf,Home,Play_Pass,2310.553,2023-05-27 16:09:39.203000+02:00,64.92,66.6,11,4,DFL-OBJ-J016C3,DFL-OBJ-000172,,shift only,12.420000000000002,32.599999999999994,0.644748012792594,57801,57763,10.800226849469412,14.211914016064128
J03WN1,firstHalf,Home,Play_Pass,2318.256,2023-05-27 16:09:46.906000+02:00,51.9,58.67,4,12,DFL-OBJ-000172,DFL-OBJ-0027FG,,shift only,-0.6000000000000014,24.67,0.31575306807694087,57987,57956,19.88004527157823,21.847837421584774
J03WN1,firstHalf,Home,Play_Pass,2320.463,2023-05-27 16:09:49.113000+02:00,16.43,58.57,12,4,DFL-OBJ-0027FG,DFL-OBJ-000172,,shift only,-36.07,24.57,0.35846896657870025,58051,58011,4.573773059520992,0.5977457653551383
J03WN1,firstHalf,Home,Play_Pass,2322.037,2023-05-27 16:09:50.687000+02:00,19.24,54.66,4,12,DFL-OBJ-000172,DFL-OBJ-0027FG,,shift only,-33.260000000000005,20.659999999999997,0.5440588203494173,58076,58050,5.388970217026627,1.1853269591129756
J03WN1,firstHalf,Home,Play_Pass,2325.427,2023-05-27 16:09:54.077000+02:00,17.03,64.49,12,11,DFL-OBJ-0027FG,DFL-OBJ-J016C3,,shift only,-35.47,30.489999999999995,1.0751744044572438,58173,58135,2.6618790355686675,3.900205122810847
J03WN1,firstHalf,Home,Play_Pass,2328.495,2023-05-27 16:09:57.145000+02:00,28.96,63.79,11,13,DFL-OBJ-J016C3,DFL-OBJ-0027LO,,shift only,-23.54,29.79,1.0117806086301488,58239,58212,1.2509996003196788,1.72791782212002
J03WN1,firstHalf,Home,Play_Pass,2338.941,2023-05-27 16:10:07.591000+02:00,36.77,40.62,18,11,DFL-OBJ-002GM0,DFL-OBJ-J016C3,,shift only,-15.729999999999997,6.619999999999997,0.4177319714841086,58455,58473,11.593144525968789,2.8911589371738122
J03WN1,firstHalf,Home,Play_Pass,2342.681,2023-05-27 16:10:11.331000+02:00,35.97,61.08,11,4,DFL-OBJ-J016C3,DFL-OBJ-000172,,shift only,-16.53,27.08,0.13038404810405266,58553,58567,5.250466645927766,4.347620038595828
